source,decade,term,count,tokens,per10k
Cato Institute,1970s,reached,4,7963,5.023
Cato Institute,1970s,through,10,7963,12.558
Cato Institute,1970s,proper,2,7963,2.512
Cato Institute,1970s,consistent,1,7963,1.256
Cato Institute,1970s,before,9,7963,11.302
Cato Institute,1970s,february,3,7963,3.767
Cato Institute,1970s,expired,1,7963,1.256
Cato Institute,1970s,amidst,1,7963,1.256
Cato Institute,1970s,interest,18,7963,22.605
Cato Institute,1970s,lesson,3,7963,3.767
Cato Institute,1970s,granting,3,7963,3.767
Cato Institute,1970s,agency,21,7963,26.372
Cato Institute,1970s,significant,4,7963,5.023
Cato Institute,1970s,de-,4,7963,5.023
Cato Institute,1970s,termine,1,7963,1.256
Cato Institute,1970s,speed,1,7963,1.256
Cato Institute,1970s,new,42,7963,52.744
Cato Institute,1970s,redlining,5,7963,6.279
Cato Institute,1970s,fanfare,1,7963,1.256
Cato Institute,1970s,home,6,7963,7.535
Cato Institute,1970s,loan,13,7963,16.326
Cato Institute,1970s,bank,5,7963,6.279
Cato Institute,1970s,board,13,7963,16.326
Cato Institute,1970s,moved,2,7963,2.512
Cato Institute,1970s,strength-,1,7963,1.256
Cato Institute,1970s,en,2,7963,2.512
Cato Institute,1970s,designed,6,7963,7.535
Cato Institute,1970s,prevent,1,7963,1.256
Cato Institute,1970s,lending,4,7963,5.023
Cato Institute,1970s,practices,3,7963,3.767
Cato Institute,1970s,member,1,7963,1.256
Cato Institute,1970s,savings,23,7963,28.884
Cato Institute,1970s,associations,5,7963,6.279
Cato Institute,1970s,seem,4,7963,5.023
Cato Institute,1970s,relatively,4,7963,5.023
Cato Institute,1970s,innocuous,1,7963,1.256
Cato Institute,1970s,one,19,7963,23.86
Cato Institute,1970s,crimination,2,7963,2.512
Cato Institute,1970s,entire,2,7963,2.512
Cato Institute,1970s,neighborhoods,3,7963,3.767
Cato Institute,1970s,practice,3,7963,3.767
Cato Institute,1970s,known,1,7963,1.256
Cato Institute,1970s,raises,1,7963,1.256
Cato Institute,1970s,difficult,4,7963,5.023
Cato Institute,1970s,equal,4,7963,5.023
Cato Institute,1970s,opportunity,6,7963,7.535
Cato Institute,1970s,financing,4,7963,5.023
Cato Institute,1970s,laws,1,7963,1.256
Cato Institute,1970s,fhlbb,4,7963,5.023
Cato Institute,1970s,ago,1,7963,1.256
Cato Institute,1970s,prohibit,1,7963,1.256
Cato Institute,1970s,race,2,7963,2.512
Cato Institute,1970s,color,2,7963,2.512
Cato Institute,1970s,religion,2,7963,2.512
Cato Institute,1970s,sex,2,7963,2.512
Cato Institute,1970s,national,7,7963,8.791
Cato Institute,1970s,origin,2,7963,2.512
Cato Institute,1970s,prospective,1,7963,1.256
Cato Institute,1970s,owners,1,7963,1.256
Cato Institute,1970s,tenants,1,7963,1.256
Cato Institute,1970s,recently,5,7963,6.279
Cato Institute,1970s,loans,11,7963,13.814
Cato Institute,1970s,accused,1,7963,1.256
Cato Institute,1970s,indirectly,1,7963,1.256
Cato Institute,1970s,continuing,3,7963,3.767
Cato Institute,1970s,using,4,7963,5.023
Cato Institute,1970s,decisions,7,7963,8.791
Cato Institute,1970s,based,4,7963,5.023
Cato Institute,1970s,age,5,7963,6.279
Cato Institute,1970s,loca-,2,7963,2.512
Cato Institute,1970s,dwelling,7,7963,8.791
Cato Institute,1970s,means,8,7963,10.046
Cato Institute,1970s,denying,2,7963,2.512
Cato Institute,1970s,racial,2,7963,2.512
Cato Institute,1970s,transition,5,7963,6.279
Cato Institute,1970s,large,7,7963,8.791
Cato Institute,1970s,minority,2,7963,2.512
Cato Institute,1970s,populations,1,7963,1.256
Cato Institute,1970s,fhlbb's,3,7963,3.767
Cato Institute,1970s,stop,1,7963,1.256
Cato Institute,1970s,sort,2,7963,2.512
Cato Institute,1970s,forbidding,1,7963,1.256
Cato Institute,1970s,varying,1,7963,1.256
Cato Institute,1970s,terms,2,7963,2.512
Cato Institute,1970s,solely,1,7963,1.256
Cato Institute,1970s,residents,1,7963,1.256
Cato Institute,1970s,vicinity,2,7963,2.512
Cato Institute,1970s,appraisals,1,7963,1.256
Cato Institute,1970s,criminatory,1,7963,1.256
Cato Institute,1970s,goal,2,7963,2.512
Cato Institute,1970s,ending,1,7963,1.256
Cato Institute,1970s,widely,3,7963,3.767
Cato Institute,1970s,sup-,4,7963,5.023
Cato Institute,1970s,ported,2,7963,2.512
Cato Institute,1970s,exacerbates,1,7963,1.256
Cato Institute,1970s,neighborhood,2,7963,2.512
Cato Institute,1970s,decline,3,7963,3.767
Cato Institute,1970s,discouraging,2,7963,2.512
Cato Institute,1970s,homeownership,1,7963,1.256
Cato Institute,1970s,habilitation,1,7963,1.256
Cato Institute,1970s,reducing,3,7963,3.767
Cato Institute,1970s,values,3,7963,3.767
Cato Institute,1970s,isting,1,7963,1.256
Cato Institute,1970s,units,1,7963,1.256
Cato Institute,1970s,encouraging,2,7963,2.512
Cato Institute,1970s,trend,1,7963,1.256
Cato Institute,1970s,toward,6,7963,7.535
Cato Institute,1970s,higher-density,1,7963,1.256
Cato Institute,1970s,rentals,1,7963,1.256
Cato Institute,1970s,per,4,7963,5.023
Cato Institute,1970s,se,2,7963,2.512
Cato Institute,1970s,urban,2,7963,2.512
Cato Institute,1970s,make,5,7963,6.279
Cato Institute,1970s,help,1,7963,1.256
Cato Institute,1970s,stabilize,1,7963,1.256
Cato Institute,1970s,residential,2,7963,2.512
Cato Institute,1970s,impact,4,7963,5.023
Cato Institute,1970s,action,14,7963,17.581
Cato Institute,1970s,far-reaching,2,7963,2.512
Cato Institute,1970s,accounted,1,7963,1.256
Cato Institute,1970s,roughly,3,7963,3.767
Cato Institute,1970s,half,2,7963,2.512
Cato Institute,1970s,net,2,7963,2.512
Cato Institute,1970s,mortgages,3,7963,3.767
Cato Institute,1970s,dur-,1,7963,1.256
Cato Institute,1970s,nearly,5,7963,6.279
Cato Institute,1970s,sav-,1,7963,1.256
Cato Institute,1970s,ings,2,7963,2.512
Cato Institute,1970s,members,2,7963,2.512
Cato Institute,1970s,arises,1,7963,1.256
Cato Institute,1970s,prejudice,3,7963,3.767
Cato Institute,1970s,part,7,7963,8.791
Cato Institute,1970s,lenders,2,7963,2.512
Cato Institute,1970s,infor-,2,7963,2.512
Cato Institute,1970s,mation,2,7963,2.512
Cato Institute,1970s,relative,2,7963,2.512
Cato Institute,1970s,security,45,7963,56.511
Cato Institute,1970s,perfect,1,7963,1.256
Cato Institute,1970s,free,8,7963,10.046
Cato Institute,1970s,less,12,7963,15.07
Cato Institute,1970s,institution,2,7963,2.512
Cato Institute,1970s,receive,2,7963,2.512
Cato Institute,1970s,sim-,1,7963,1.256
Cato Institute,1970s,ple,1,7963,1.256
Cato Institute,1970s,thumb,2,7963,2.512
Cato Institute,1970s,identify,2,7963,2.512
Cato Institute,1970s,dwellings,2,7963,2.512
Cato Institute,1970s,locations,1,7963,1.256
Cato Institute,1970s,risks,1,7963,1.256
Cato Institute,1970s,others,7,7963,8.791
Cato Institute,1970s,similarly,3,7963,3.767
Cato Institute,1970s,respect,1,7963,1.256
Cato Institute,1970s,institutions,6,7963,7.535
Cato Institute,1970s,look,2,7963,2.512
Cato Institute,1970s,beyond,2,7963,2.512
Cato Institute,1970s,place,5,7963,6.279
Cato Institute,1970s,undue,1,7963,1.256
Cato Institute,1970s,weight,4,7963,5.023
Cato Institute,1970s,location,1,7963,1.256
Cato Institute,1970s,factors,5,7963,6.279
Cato Institute,1970s,property's,2,7963,2.512
Cato Institute,1970s,present,6,7963,7.535
Cato Institute,1970s,fu-,1,7963,1.256
Cato Institute,1970s,ture,1,7963,1.256
Cato Institute,1970s,signifi-,1,7963,1.256
Cato Institute,1970s,cance,1,7963,1.256
Cato Institute,1970s,clarifying,1,7963,1.256
Cato Institute,1970s,acceptable,1,7963,1.256
Cato Institute,1970s,locational,1,7963,1.256
Cato Institute,1970s,risk,4,7963,5.023
Cato Institute,1970s,requiring,2,7963,2.512
Cato Institute,1970s,greater,1,7963,1.256
Cato Institute,1970s,emphasis,1,7963,1.256
Cato Institute,1970s,physical,1,7963,1.256
Cato Institute,1970s,characteristics,3,7963,3.767
Cato Institute,1970s,insisting,2,7963,2.512
Cato Institute,1970s,negative,1,7963,1.256
Cato Institute,1970s,associated,4,7963,5.023
Cato Institute,1970s,clearly,4,7963,5.023
Cato Institute,1970s,documented,3,7963,3.767
Cato Institute,1970s,illustrates,2,7963,2.512
Cato Institute,1970s,difficulty,1,7963,1.256
Cato Institute,1970s,achieving,1,7963,1.256
Cato Institute,1970s,balance,2,7963,2.512
Cato Institute,1970s,pre-,2,7963,2.512
Cato Institute,1970s,serving,2,7963,2.512
Cato Institute,1970s,sound,2,7963,2.512
Cato Institute,1970s,judgments,1,7963,1.256
Cato Institute,1970s,elimi-,3,7963,3.767
Cato Institute,1970s,nating,2,7963,2.512
Cato Institute,1970s,potentially,3,7963,3.767
Cato Institute,1970s,discriminatory,3,7963,3.767
Cato Institute,1970s,successful,1,7963,1.256
Cato Institute,1970s,write,2,7963,2.512
Cato Institute,1970s,forbid,1,7963,1.256
Cato Institute,1970s,allowing,1,7963,1.256
Cato Institute,1970s,lender,1,7963,1.256
Cato Institute,1970s,objective,2,7963,2.512
Cato Institute,1970s,overly,3,7963,3.767
Cato Institute,1970s,last,2,7963,2.512
Cato Institute,1970s,novem-,1,7963,1.256
Cato Institute,1970s,ber,1,7963,1.256
Cato Institute,1970s,recognized,1,7963,1.256
Cato Institute,1970s,problem,9,7963,11.302
Cato Institute,1970s,stating,1,7963,1.256
Cato Institute,1970s,upon,5,7963,6.279
Cato Institute,1970s,individual,7,7963,8.791
Cato Institute,1970s,structure,3,7963,3.767
Cato Institute,1970s,affecting,1,7963,1.256
Cato Institute,1970s,short-range,1,7963,1.256
Cato Institute,1970s,future,15,7963,18.837
Cato Institute,1970s,trends,2,7963,2.512
Cato Institute,1970s,actual,1,7963,1.256
Cato Institute,1970s,transactions,2,7963,2.512
Cato Institute,1970s,involving,1,7963,1.256
Cato Institute,1970s,comparable,1,7963,1.256
Cato Institute,1970s,prop-,1,7963,1.256
Cato Institute,1970s,erty,1,7963,1.256
Cato Institute,1970s,housing,1,7963,1.256
Cato Institute,1970s,abandonment,1,7963,1.256
Cato Institute,1970s,mediate,1,7963,1.256
Cato Institute,1970s,established,2,7963,2.512
Cato Institute,1970s,final,4,7963,5.023
Cato Institute,1970s,guidelines,2,7963,2.512
Cato Institute,1970s,rigid,1,7963,1.256
Cato Institute,1970s,spelling,1,7963,1.256
Cato Institute,1970s,criteria-zoning,1,7963,1.256
Cato Institute,1970s,aban-,2,7963,2.512
Cato Institute,1970s,doned,2,7963,2.512
Cato Institute,1970s,homes,2,7963,2.512
Cato Institute,1970s,immediate,1,7963,1.256
Cato Institute,1970s,vicinity--that,1,7963,1.256
Cato Institute,1970s,legitimately,1,7963,1.256
Cato Institute,1970s,considered,3,7963,3.767
Cato Institute,1970s,even,11,7963,13.814
Cato Institute,1970s,criteria,1,7963,1.256
Cato Institute,1970s,deny,1,7963,1.256
Cato Institute,1970s,stringent,1,7963,1.256
Cato Institute,1970s,view,10,7963,12.558
Cato Institute,1970s,constraints,5,7963,6.279
Cato Institute,1970s,loan-,1,7963,1.256
Cato Institute,1970s,approval,6,7963,7.535
Cato Institute,1970s,dustry,3,7963,3.767
Cato Institute,1970s,forced,2,7963,2.512
Cato Institute,1970s,excess,2,7963,2.512
Cato Institute,1970s,true,5,7963,6.279
Cato Institute,1970s,lead,3,7963,3.767
Cato Institute,1970s,increased,5,7963,6.279
Cato Institute,1970s,losses,4,7963,5.023
Cato Institute,1970s,event,1,7963,1.256
Cato Institute,1970s,foreclosure,1,7963,1.256
Cato Institute,1970s,sold,1,7963,1.256
Cato Institute,1970s,amount,3,7963,3.767
Cato Institute,1970s,perhaps,4,7963,5.023
Cato Institute,1970s,also,13,7963,16.326
Cato Institute,1970s,creased,1,7963,1.256
Cato Institute,1970s,foreclosures,1,7963,1.256
Cato Institute,1970s,restric-,1,7963,1.256
Cato Institute,1970s,placed,2,7963,2.512
Cato Institute,1970s,property,3,7963,3.767
Cato Institute,1970s,result,6,7963,7.535
Cato Institute,1970s,higher,6,7963,7.535
Cato Institute,1970s,inasmuch,1,7963,1.256
Cato Institute,1970s,costs,6,7963,7.535
Cato Institute,1970s,eventually,2,7963,2.512
Cato Institute,1970s,passed,4,7963,5.023
Cato Institute,1970s,consumers,6,7963,7.535
Cato Institute,1970s,fed,3,7963,3.767
Cato Institute,1970s,prospect,1,7963,1.256
Cato Institute,1970s,highly,3,7963,3.767
Cato Institute,1970s,profitable,1,7963,1.256
Cato Institute,1970s,opportunities,1,7963,1.256
Cato Institute,1970s,unscrupulous,1,7963,1.256
Cato Institute,1970s,realtors,2,7963,2.512
Cato Institute,1970s,hud's,1,7963,1.256
Cato Institute,1970s,interest-subsidy,1,7963,1.256
Cato Institute,1970s,program,37,7963,46.465
Cato Institute,1970s,early,7,7963,8.791
Cato Institute,1970s,stimulate,2,7963,2.512
Cato Institute,1970s,homeown-,1,7963,1.256
Cato Institute,1970s,ership,1,7963,1.256
Cato Institute,1970s,lower-,1,7963,1.256
Cato Institute,1970s,middle-income,1,7963,1.256
Cato Institute,1970s,people,5,7963,6.279
Cato Institute,1970s,sell,1,7963,1.256
Cato Institute,1970s,inner,1,7963,1.256
Cato Institute,1970s,city,1,7963,1.256
Cato Institute,1970s,inflated,1,7963,1.256
Cato Institute,1970s,flated,1,7963,1.256
Cato Institute,1970s,commissions,1,7963,1.256
Cato Institute,1970s,banks,11,7963,13.814
Cato Institute,1970s,incentive,5,7963,6.279
Cato Institute,1970s,ascer-,1,7963,1.256
Cato Institute,1970s,tain,1,7963,1.256
Cato Institute,1970s,borrower's,1,7963,1.256
Cato Institute,1970s,creditworthiness,1,7963,1.256
Cato Institute,1970s,hud,1,7963,1.256
Cato Institute,1970s,assumed,1,7963,1.256
Cato Institute,1970s,insuring,1,7963,1.256
Cato Institute,1970s,mortgagee,1,7963,1.256
Cato Institute,1970s,provide,4,7963,5.023
Cato Institute,1970s,needed,3,7963,3.767
Cato Institute,1970s,sales,1,7963,1.256
Cato Institute,1970s,inflated-in,1,7963,1.256
Cato Institute,1970s,lack,4,7963,5.023
Cato Institute,1970s,unable,1,7963,1.256
Cato Institute,1970s,other-,1,7963,1.256
Cato Institute,1970s,wise,1,7963,1.256
Cato Institute,1970s,ultimately,9,7963,11.302
Cato Institute,1970s,course,10,7963,12.558
Cato Institute,1970s,validity,1,7963,1.256
Cato Institute,1970s,fears,1,7963,1.256
Cato Institute,1970s,depend,1,7963,1.256
Cato Institute,1970s,interpreta-,1,7963,1.256
Cato Institute,1970s,eliminating,4,7963,5.023
Cato Institute,1970s,undesirable,1,7963,1.256
Cato Institute,1970s,side,2,7963,2.512
Cato Institute,1970s,effects,3,7963,3.767
Cato Institute,1970s,likely,6,7963,7.535
Cato Institute,1970s,easy,3,7963,3.767
Cato Institute,1970s,valproic,11,7963,13.814
Cato Institute,1970s,acid,11,7963,13.814
Cato Institute,1970s,controversy,2,7963,2.512
Cato Institute,1970s,epilepsies-symptoms,1,7963,1.256
Cato Institute,1970s,neurological,3,7963,3.767
Cato Institute,1970s,disor-,1,7963,1.256
Cato Institute,1970s,ders,1,7963,1.256
Cato Institute,1970s,characterized,3,7963,3.767
Cato Institute,1970s,seizures-afflict,1,7963,1.256
Cato Institute,1970s,esti-,2,7963,2.512
Cato Institute,1970s,mated,1,7963,1.256
Cato Institute,1970s,americans,2,7963,2.512
Cato Institute,1970s,plus,5,7963,6.279
Cato Institute,1970s,physicians,1,7963,1.256
Cato Institute,1970s,congress-,1,7963,1.256
Cato Institute,1970s,men,1,7963,1.256
Cato Institute,1970s,calling,1,7963,1.256
Cato Institute,1970s,domestic,3,7963,3.767
Cato Institute,1970s,drug-approval,1,7963,1.256
Cato Institute,1970s,frustra-,1,7963,1.256
Cato Institute,1970s,anticonvulsant,1,7963,1.256
Cato Institute,1970s,drug,10,7963,12.558
Cato Institute,1970s,europe,1,7963,1.256
Cato Institute,1970s,decade,1,7963,1.256
Cato Institute,1970s,approved,2,7963,2.512
Cato Institute,1970s,food,7,7963,8.791
Cato Institute,1970s,administration,2,7963,2.512
Cato Institute,1970s,marketing,3,7963,3.767
Cato Institute,1970s,united,6,7963,7.535
Cato Institute,1970s,states,5,7963,6.279
Cato Institute,1970s,benefits,18,7963,22.605
Cato Institute,1970s,clear,3,7963,3.767
Cato Institute,1970s,prevents,1,7963,1.256
Cato Institute,1970s,several,1,7963,1.256
Cato Institute,1970s,seizure,1,7963,1.256
Cato Institute,1970s,seda-,1,7963,1.256
Cato Institute,1970s,tive,8,7963,10.046
Cato Institute,1970s,abuse,1,7963,1.256
Cato Institute,1970s,causes,1,7963,1.256
Cato Institute,1970s,severe,1,7963,1.256
Cato Institute,1970s,anticonvulsants,1,7963,1.256
Cato Institute,1970s,appears,2,7963,2.512
Cato Institute,1970s,capable,1,7963,1.256
Cato Institute,1970s,effectively,3,7963,3.767
Cato Institute,1970s,controlling,5,7963,6.279
Cato Institute,1970s,seizures,1,7963,1.256
Cato Institute,1970s,small,3,7963,3.767
Cato Institute,1970s,epileptics,2,7963,2.512
Cato Institute,1970s,nevertheless,1,7963,1.256
Cato Institute,1970s,vast,1,7963,1.256
Cato Institute,1970s,majority,4,7963,5.023
Cato Institute,1970s,satisfactorily,1,7963,1.256
Cato Institute,1970s,treated,2,7963,2.512
Cato Institute,1970s,drugs,6,7963,7.535
Cato Institute,1970s,hesitant,1,7963,1.256
Cato Institute,1970s,envisioned,2,7963,2.512
Cato Institute,1970s,val-,1,7963,1.256
Cato Institute,1970s,proic,1,7963,1.256
Cato Institute,1970s,together,2,7963,2.512
Cato Institute,1970s,rising,4,7963,5.023
Cato Institute,1970s,development,3,7963,3.767
Cato Institute,1970s,country,2,7963,2.512
Cato Institute,1970s,explain,2,7963,2.512
Cato Institute,1970s,took,5,7963,6.279
Cato Institute,1970s,seven,1,7963,1.256
Cato Institute,1970s,drug's,1,7963,1.256
Cato Institute,1970s,french,1,7963,1.256
Cato Institute,1970s,developer,1,7963,1.256
Cato Institute,1970s,locate,1,7963,1.256
Cato Institute,1970s,licensee,1,7963,1.256
Cato Institute,1970s,tenth,1,7963,1.256
Cato Institute,1970s,firm,4,7963,5.023
Cato Institute,1970s,approached,1,7963,1.256
Cato Institute,1970s,abbott,3,7963,3.767
Cato Institute,1970s,laboratories,2,7963,2.512
Cato Institute,1970s,pursue,1,7963,1.256
Cato Institute,1970s,already,6,7963,7.535
Cato Institute,1970s,avail-,1,7963,1.256
Cato Institute,1970s,able,5,7963,6.279
Cato Institute,1970s,ten,2,7963,2.512
Cato Institute,1970s,countries,1,7963,1.256
Cato Institute,1970s,fda,7,7963,8.791
Cato Institute,1970s,required,4,7963,5.023
Cato Institute,1970s,addi-,1,7963,1.256
Cato Institute,1970s,clinical,2,7963,2.512
Cato Institute,1970s,human,1,7963,1.256
Cato Institute,1970s,tests,3,7963,3.767
Cato Institute,1970s,claiming,1,7963,1.256
Cato Institute,1970s,odd,1,7963,1.256
Cato Institute,1970s,foreign,1,7963,1.256
Cato Institute,1970s,studies,4,7963,5.023
Cato Institute,1970s,published,1,7963,1.256
Cato Institute,1970s,fully,7,7963,8.791
Cato Institute,1970s,ac-,7,7963,8.791
Cato Institute,1970s,ceptable,1,7963,1.256
Cato Institute,1970s,trols,1,7963,1.256
Cato Institute,1970s,said,6,7963,7.535
Cato Institute,1970s,inadequate,2,7963,2.512
Cato Institute,1970s,supplying,1,7963,1.256
Cato Institute,1970s,sufficient,2,7963,2.512
Cato Institute,1970s,raw,1,7963,1.256
Cato Institute,1970s,data,2,7963,2.512
Cato Institute,1970s,enable,1,7963,1.256
Cato Institute,1970s,duct,1,7963,1.256
Cato Institute,1970s,independent,1,7963,1.256
Cato Institute,1970s,evaluations,1,7963,1.256
Cato Institute,1970s,ef-,1,7963,1.256
Cato Institute,1970s,fectiveness,1,7963,1.256
Cato Institute,1970s,rigorous,1,7963,1.256
Cato Institute,1970s,resulted,1,7963,1.256
Cato Institute,1970s,delays,1,7963,1.256
Cato Institute,1970s,collaborative,1,7963,1.256
Cato Institute,1970s,study,3,7963,3.767
Cato Institute,1970s,acid's,1,7963,1.256
Cato Institute,1970s,effec-,3,7963,3.767
Cato Institute,1970s,tiveness,1,7963,1.256
Cato Institute,1970s,na-,1,7963,1.256
Cato Institute,1970s,institute,8,7963,10.046
Cato Institute,1970s,diseases,1,7963,1.256
Cato Institute,1970s,stroke,1,7963,1.256
Cato Institute,1970s,submitted,1,7963,1.256
Cato Institute,1970s,abbott's,2,7963,2.512
Cato Institute,1970s,nda,3,7963,3.767
Cato Institute,1970s,marketed,1,7963,1.256
Cato Institute,1970s,biased,1,7963,1.256
Cato Institute,1970s,test,1,7963,1.256
Cato Institute,1970s,sample,1,7963,1.256
Cato Institute,1970s,requested,1,7963,1.256
Cato Institute,1970s,advisory,2,7963,2.512
Cato Institute,1970s,mittee,2,7963,2.512
Cato Institute,1970s,unanimously,2,7963,2.512
Cato Institute,1970s,recommended,1,7963,1.256
Cato Institute,1970s,proval,3,7963,3.767
Cato Institute,1970s,available,3,7963,3.767
Cato Institute,1970s,information,6,7963,7.535
Cato Institute,1970s,meanwhile,1,7963,1.256
Cato Institute,1970s,epilepsy,2,7963,2.512
Cato Institute,1970s,foundation,3,7963,3.767
Cato Institute,1970s,america,1,7963,1.256
Cato Institute,1970s,charged,3,7963,3.767
Cato Institute,1970s,fda's,3,7963,3.767
Cato Institute,1970s,refusal,1,7963,1.256
Cato Institute,1970s,causing,2,7963,2.512
Cato Institute,1970s,epilep-,1,7963,1.256
Cato Institute,1970s,tics,2,7963,2.512
Cato Institute,1970s,suffer,1,7963,1.256
Cato Institute,1970s,unnecessarily,1,7963,1.256
Cato Institute,1970s,driving,1,7963,1.256
Cato Institute,1970s,smuggle,1,7963,1.256
Cato Institute,1970s,mexico,1,7963,1.256
Cato Institute,1970s,publication,2,7963,2.512
Cato Institute,1970s,spokesman,1,7963,1.256
Cato Institute,1970s,carrying,1,7963,1.256
Cato Institute,1970s,monthly,8,7963,10.046
Cato Institute,1970s,articles,2,7963,2.512
Cato Institute,1970s,intense,1,7963,1.256
Cato Institute,1970s,pressure,2,7963,2.512
Cato Institute,1970s,outspoken,1,7963,1.256
Cato Institute,1970s,parents,1,7963,1.256
Cato Institute,1970s,epileptic,1,7963,1.256
Cato Institute,1970s,children,1,7963,1.256
Cato Institute,1970s,media,1,7963,1.256
Cato Institute,1970s,coverage,5,7963,6.279
Cato Institute,1970s,stood,2,7963,2.512
Cato Institute,1970s,ground,1,7963,1.256
Cato Institute,1970s,judged,1,7963,1.256
Cato Institute,1970s,adequate,2,7963,2.512
Cato Institute,1970s,well-controlled,1,7963,1.256
Cato Institute,1970s,supplied,2,7963,2.512
Cato Institute,1970s,would-be,1,7963,1.256
Cato Institute,1970s,manufacturers,1,7963,1.256
Cato Institute,1970s,cries,1,7963,1.256
Cato Institute,1970s,gressional,1,7963,1.256
Cato Institute,1970s,reports,3,7963,3.767
Cato Institute,1970s,dependent,1,7963,1.256
Cato Institute,1970s,panels,1,7963,1.256
Cato Institute,1970s,convened,1,7963,1.256
Cato Institute,1970s,attention,1,7963,1.256
Cato Institute,1970s,nbc,1,7963,1.256
Cato Institute,1970s,news,1,7963,1.256
Cato Institute,1970s,cut,2,7963,2.512
Cato Institute,1970s,ice,1,7963,1.256
Cato Institute,1970s,ad-,2,7963,2.512
Cato Institute,1970s,ditional,2,7963,2.512
Cato Institute,1970s,research,1,7963,1.256
Cato Institute,1970s,approve,1,7963,1.256
Cato Institute,1970s,three-year,1,7963,1.256
Cato Institute,1970s,generate,1,7963,1.256
Cato Institute,1970s,support,3,7963,3.767
Cato Institute,1970s,h,5,7963,6.279
Cato Institute,1970s,now,4,7963,5.023
Cato Institute,1970s,see,6,7963,7.535
Cato Institute,1970s,regula-,1,7963,1.256
Cato Institute,1970s,june,1,7963,1.256
Cato Institute,1970s,p,4,7963,5.023
Cato Institute,1970s,bill's,2,7963,2.512
Cato Institute,1970s,supporters,1,7963,1.256
Cato Institute,1970s,maintain,3,7963,3.767
Cato Institute,1970s,crescendo,1,7963,1.256
Cato Institute,1970s,complaints,1,7963,1.256
Cato Institute,1970s,push,1,7963,1.256
Cato Institute,1970s,dilatory,1,7963,1.256
Cato Institute,1970s,favorably,1,7963,1.256
Cato Institute,1970s,provi-,3,7963,3.767
Cato Institute,1970s,sions,2,7963,2.512
Cato Institute,1970s,bill,8,7963,10.046
Cato Institute,1970s,speedier,1,7963,1.256
Cato Institute,1970s,provisional,1,7963,1.256
Cato Institute,1970s,partic-,1,7963,1.256
Cato Institute,1970s,ularly,1,7963,1.256
Cato Institute,1970s,promising,1,7963,1.256
Cato Institute,1970s,center,1,7963,1.256
Cato Institute,1970s,pharmacology,1,7963,1.256
Cato Institute,1970s,within,10,7963,12.558
Cato Institute,1970s,education,1,7963,1.256
Cato Institute,1970s,welfare,4,7963,5.023
Cato Institute,1970s,develop,2,7963,2.512
Cato Institute,1970s,valuable,1,7963,1.256
Cato Institute,1970s,commercial,8,7963,10.046
Cato Institute,1970s,private,15,7963,18.837
Cato Institute,1970s,firms,4,7963,5.023
Cato Institute,1970s,yet,4,7963,5.023
Cato Institute,1970s,observers,1,7963,1.256
Cato Institute,1970s,praise,1,7963,1.256
Cato Institute,1970s,unusually,1,7963,1.256
Cato Institute,1970s,quick,1,7963,1.256
Cato Institute,1970s,describe,1,7963,1.256
Cato Institute,1970s,working,3,7963,3.767
Cato Institute,1970s,tively,1,7963,1.256
Cato Institute,1970s,objectively,1,7963,1.256
Cato Institute,1970s,strong,2,7963,2.512
Cato Institute,1970s,emotions,1,7963,1.256
Cato Institute,1970s,partisan,1,7963,1.256
Cato Institute,1970s,maintaining,1,7963,1.256
Cato Institute,1970s,merely,3,7963,3.767
Cato Institute,1970s,highlights,1,7963,1.256
Cato Institute,1970s,need,6,7963,7.535
Cato Institute,1970s,whole,1,7963,1.256
Cato Institute,1970s,approach,3,7963,3.767
Cato Institute,1970s,eliminate,3,7963,3.767
Cato Institute,1970s,proof-of-effectiveness,1,7963,1.256
Cato Institute,1970s,restrict,1,7963,1.256
Cato Institute,1970s,role,4,7963,5.023
Cato Institute,1970s,ensuring,1,7963,1.256
Cato Institute,1970s,safe,3,7963,3.767
Cato Institute,1970s,adher-,1,7963,1.256
Cato Institute,1970s,ents,2,7963,2.512
Cato Institute,1970s,suggesting,1,7963,1.256
Cato Institute,1970s,take,3,7963,3.767
Cato Institute,1970s,formulary,1,7963,1.256
Cato Institute,1970s,congres-,2,7963,2.512
Cato Institute,1970s,sional,2,7963,2.512
Cato Institute,1970s,debate,3,7963,3.767
Cato Institute,1970s,public,17,7963,21.349
Cato Institute,1970s,issues,5,7963,6.279
Cato Institute,1970s,vermont,5,7963,6.279
Cato Institute,1970s,yankee,6,7963,7.535
Cato Institute,1970s,power,13,7963,16.326
Cato Institute,1970s,oversight,2,7963,2.512
Cato Institute,1970s,procedures,11,7963,13.814
Cato Institute,1970s,opinion,13,7963,16.326
Cato Institute,1970s,implications,1,7963,1.256
Cato Institute,1970s,fairness,1,7963,1.256
Cato Institute,1970s,efficiency,1,7963,1.256
Cato Institute,1970s,starkly,1,7963,1.256
Cato Institute,1970s,exemplified,1,7963,1.256
Cato Institute,1970s,box,2,7963,2.512
Cato Institute,1970s,office,3,7963,3.767
Cato Institute,1970s,courts,12,7963,15.07
Cato Institute,1970s,felt,1,7963,1.256
Cato Institute,1970s,engraft,1,7963,1.256
Cato Institute,1970s,additional,4,7963,5.023
Cato Institute,1970s,requirements,4,7963,5.023
