source,decade,term,count,tokens,per10k
Cato Institute,1970s,gence,1,13251,0.755
Cato Institute,1970s,interpretive,1,13251,0.755
Cato Institute,1970s,perspec-,1,13251,0.755
Cato Institute,1970s,ph,1,13251,0.755
Cato Institute,1970s,d,3,13251,2.264
Cato Institute,1970s,diss,1,13251,0.755
Cato Institute,1970s,te,1,13251,0.755
Cato Institute,1970s,che,2,13251,1.509
Cato Institute,1970s,old,1,13251,0.755
Cato Institute,1970s,idea,1,13251,0.755
Cato Institute,1970s,revisited,1,13251,0.755
Cato Institute,1970s,deductive,1,13251,0.755
Cato Institute,1970s,reasoning,1,13251,0.755
Cato Institute,1970s,analysi,1,13251,0.755
Cato Institute,1970s,ed,1,13251,0.755
Cato Institute,1970s,gordon,1,13251,0.755
Cato Institute,1970s,tullock,1,13251,0.755
Cato Institute,1970s,lexing-,1,13251,0.755
Cato Institute,1970s,mass,1,13251,0.755
Cato Institute,1970s,heath,1,13251,0.755
Cato Institute,1970s,electorate,1,13251,0.755
Cato Institute,1970s,prolonged,1,13251,0.755
Cato Institute,1970s,dura-,1,13251,0.755
Cato Institute,1970s,depres,1,13251,0.755
Cato Institute,1970s,advocate,1,13251,0.755
Cato Institute,1970s,tie,1,13251,0.755
Cato Institute,1970s,poverty-relief,1,13251,0.755
Cato Institute,1970s,programs,1,13251,0.755
Cato Institute,1970s,gained,1,13251,0.755
Cato Institute,1970s,witnessed,1,13251,0.755
Cato Institute,1970s,altogether,1,13251,0.755
Cato Institute,1970s,mustered,1,13251,0.755
Cato Institute,1970s,votes,1,13251,0.755
Cato Institute,1970s,ace,1,13251,0.755
Cato Institute,1970s,chat,1,13251,0.755
Cato Institute,1970s,stalemated,1,13251,0.755
Cato Institute,1970s,contract,1,13251,0.755
Cato Institute,1970s,coul,1,13251,0.755
Cato Institute,1970s,generous,1,13251,0.755
Cato Institute,1970s,cost-benefit,1,13251,0.755
Cato Institute,1970s,bundles,1,13251,0.755
Cato Institute,1970s,knowledge,1,13251,0.755
Cato Institute,1970s,american,1,13251,0.755
Cato Institute,1970s,ref,1,13251,0.755
Cato Institute,1970s,iew,1,13251,0.755
Cato Institute,1970s,semi,1,13251,0.755
Cato Institute,1970s,na,1,13251,0.755
Cato Institute,1970s,discwsion,1,13251,0.755
Cato Institute,1970s,di,1,13251,0.755
Cato Institute,1970s,seminacion,1,13251,0.755
Cato Institute,1970s,exceedingly,1,13251,0.755
Cato Institute,1970s,insightful,2,13251,1.509
Cato Institute,1970s,discussion,2,13251,1.509
Cato Institute,1970s,plague,1,13251,0.755
Cato Institute,1970s,prog,1,13251,0.755
Cato Institute,1970s,am,1,13251,0.755
Cato Institute,1970s,constitution,2,13251,1.509
Cato Institute,1970s,liberty,2,13251,1.509
Cato Institute,1970s,univeniity,1,13251,0.755
Cato Institute,1970s,prl'ss,1,13251,0.755
Cato Institute,1970s,pp,1,13251,0.755
Cato Institute,1970s,bureaus,1,13251,0.755
Cato Institute,1970s,monopolies,1,13251,0.755
Cato Institute,1970s,rochelle,1,13251,0.755
Cato Institute,1970s,ar-,1,13251,0.755
Cato Institute,1970s,lington,1,13251,0.755
Cato Institute,1970s,replacement,1,13251,0.755
Cato Institute,1970s,ratio,1,13251,0.755
Cato Institute,1970s,worker's,1,13251,0.755
Cato Institute,1970s,aggregate,1,13251,0.755
Cato Institute,1970s,monopolistic,1,13251,0.755
Cato Institute,1970s,framework,1,13251,0.755
Cato Institute,1970s,ense,1,13251,0.755
Cato Institute,1970s,constitute,1,13251,0.755
Cato Institute,1970s,halfway,1,13251,0.755
Cato Institute,1970s,pos,1,13251,0.755
Cato Institute,1970s,ibility,1,13251,0.755
Cato Institute,1970s,gov,1,13251,0.755
Cato Institute,1970s,emment,1,13251,0.755
Cato Institute,1970s,accumulating,1,13251,0.755
Cato Institute,1970s,runs,1,13251,0.755
Cato Institute,1970s,very,1,13251,0.755
Cato Institute,1970s,mar,1,13251,0.755
Cato Institute,1970s,monopolization,1,13251,0.755
Cato Institute,1970s,credit,1,13251,0.755
Cato Institute,1970s,erious,1,13251,0.755
Cato Institute,1970s,doe,1,13251,0.755
Cato Institute,1970s,aystem,1,13251,0.755
Cato Institute,1970s,gene,1,13251,0.755
Cato Institute,1970s,korecz,1,13251,0.755
Cato Institute,1970s,bomb,1,13251,0.755
Cato Institute,1970s,ticking,1,13251,0.755
Cato Institute,1970s,week,1,13251,0.755
Cato Institute,1970s,class,1,13251,0.755
Cato Institute,1990s,speeches,6,300765,0.199
Cato Institute,1990s,the,21002,300765,698.286
Cato Institute,1990s,liberty,31,300765,1.031
Cato Institute,1990s,manifesto,3,300765,0.1
Cato Institute,1990s,may,339,300765,11.271
Cato Institute,1990s,by,2006,300765,66.697
Cato Institute,1990s,p,1109,300765,36.873
Cato Institute,1990s,j,174,300765,5.785
Cato Institute,1990s,o,223,300765,7.414
Cato Institute,1990s,rourke,2,300765,0.066
Cato Institute,1990s,cato,82,300765,2.726
Cato Institute,1990s,institute,130,300765,4.322
Cato Institute,1990s,has,1341,300765,44.586
Cato Institute,1990s,an,989,300765,32.883
Cato Institute,1990s,unusual,8,300765,0.266
Cato Institute,1990s,political,307,300765,10.207
Cato Institute,1990s,cause,54,300765,1.795
Cato Institute,1990s,which,667,300765,22.177
Cato Institute,1990s,is,2572,300765,85.515
Cato Institute,1990s,no,537,300765,17.854
Cato Institute,1990s,whatsoever,1,300765,0.033
Cato Institute,1990s,we,302,300765,10.041
Cato Institute,1990s,are,1258,300765,41.827
Cato Institute,1990s,here,30,300765,0.997
Cato Institute,1990s,tonight,3,300765,0.1
Cato Institute,1990s,to,8174,300765,271.774
Cato Institute,1990s,dedicate,2,300765,0.066
Cato Institute,1990s,ourselves,8,300765,0.266
Cato Institute,1990s,that,3838,300765,127.608
Cato Institute,1990s,in,6881,300765,228.783
Cato Institute,1990s,other,643,300765,21.379
Cato Institute,1990s,words,44,300765,1.463
Cato Institute,1990s,nothing,48,300765,1.596
Cato Institute,1990s,have,1220,300765,40.563
Cato Institute,1990s,ideology,10,300765,0.332
Cato Institute,1990s,agenda,16,300765,0.532
Cato Institute,1990s,catechism,1,300765,0.033
Cato Institute,1990s,dialectic,1,300765,0.033
Cato Institute,1990s,plan,193,300765,6.417
Cato Institute,1990s,for,3231,300765,107.426
Cato Institute,1990s,humanity,2,300765,0.066
Cato Institute,1990s,vision,12,300765,0.399
Cato Institute,1990s,thing,33,300765,1.097
Cato Institute,1990s,as,1854,300765,61.643
Cato Institute,1990s,our,117,300765,3.89
Cato Institute,1990s,ex-president,3,300765,0.1
Cato Institute,1990s,would,800,300765,26.599
Cato Institute,1990s,say,72,300765,2.394
Cato Institute,1990s,or,925,300765,30.755
Cato Institute,1990s,current,161,300765,5.353
Cato Institute,1990s,president,209,300765,6.949
Cato Institute,1990s,hillary,2,300765,0.066
Cato Institute,1990s,all,516,300765,17.156
Cato Institute,1990s,belief,21,300765,0.698
Cato Institute,1990s,people,260,300765,8.645
Cato Institute,1990s,should,221,300765,7.348
Cato Institute,1990s,do,248,300765,8.246
Cato Institute,1990s,what,277,300765,9.21
Cato Institute,1990s,want,46,300765,1.529
Cato Institute,1990s,unless,12,300765,0.399
Cato Institute,1990s,it,1536,300765,51.07
Cato Institute,1990s,causes,14,300765,0.465
Cato Institute,1990s,harm,25,300765,0.831
Cato Institute,1990s,and,7845,300765,260.835
Cato Institute,1990s,had,667,300765,22.177
Cato Institute,1990s,better,74,300765,2.46
Cato Institute,1990s,be,1363,300765,45.318
Cato Institute,1990s,clear,54,300765,1.795
Cato Institute,1990s,provable,1,300765,0.033
Cato Institute,1990s,nonsense,1,300765,0.033
Cato Institute,1990s,about,322,300765,10.706
Cato Institute,1990s,second-hand,1,300765,0.033
Cato Institute,1990s,smoke,4,300765,0.133
Cato Institute,1990s,hurtful,1,300765,0.033
Cato Institute,1990s,insensitive,3,300765,0.1
Cato Institute,1990s,language,5,300765,0.166
Cato Institute,1990s,please,22,300765,0.731
Cato Institute,1990s,i,443,300765,14.729
Cato Institute,1990s,don,19,300765,0.632
Cato Institute,1990s,t,156,300765,5.187
Cato Institute,1990s,know,21,300765,0.698
Cato Institute,1990s,s,1456,300765,48.41
Cato Institute,1990s,good,124,300765,4.123
Cato Institute,1990s,you,48,300765,1.596
Cato Institute,1990s,me,22,300765,0.731
Cato Institute,1990s,mankind,1,300765,0.033
Cato Institute,1990s,sometimes,20,300765,0.665
Cato Institute,1990s,seems,43,300765,1.43
Cato Institute,1990s,though,57,300765,1.895
Cato Institute,1990s,re,60,300765,1.995
Cato Institute,1990s,only,473,300765,15.727
Cato Institute,1990s,who,282,300765,9.376
Cato Institute,1990s,well,196,300765,6.517
Cato Institute,1990s,gathered,2,300765,0.066
Cato Institute,1990s,right,93,300765,3.092
Cato Institute,1990s,this,473,300765,15.727
Cato Institute,1990s,room,12,300765,0.399
Cato Institute,1990s,world,1707,300765,56.755
Cato Institute,1990s,tell,16,300765,0.532
Cato Institute,1990s,because,284,300765,9.443
Cato Institute,1990s,believe,40,300765,1.33
Cato Institute,1990s,freedom,67,300765,2.228
Cato Institute,1990s,country,385,300765,12.801
Cato Institute,1990s,was,1500,300765,49.873
Cato Institute,1990s,established,48,300765,1.596
Cato Institute,1990s,upon,70,300765,2.327
Cato Institute,1990s,constitution,46,300765,1.529
Cato Institute,1990s,written,30,300765,0.997
Cato Institute,1990s,defend,8,300765,0.266
Cato Institute,1990s,civil,45,300765,1.496
Cato Institute,1990s,war,369,300765,12.269
Cato Institute,1990s,fought,6,300765,0.199
Cato Institute,1990s,perfect,5,300765,0.166
Cato Institute,1990s,not,1315,300765,43.722
Cato Institute,1990s,empowerment,2,300765,0.066
Cato Institute,1990s,serbs,1,300765,0.033
Cato Institute,1990s,bosnia,8,300765,0.266
Cato Institute,1990s,anybody,4,300765,0.133
Cato Institute,1990s,can,367,300765,12.202
Cato Institute,1990s,grab,1,300765,0.033
Cato Institute,1990s,a,4730,300765,157.266
Cato Institute,1990s,gun,5,300765,0.166
Cato Institute,1990s,empowered,1,300765,0.033
Cato Institute,1990s,entitlement,2,300765,0.066
Cato Institute,1990s,on,1973,300765,65.599
Cato Institute,1990s,welfare,42,300765,1.396
Cato Institute,1990s,get,88,300765,2.926
Cato Institute,1990s,how,220,300765,7.315
Cato Institute,1990s,free,232,300765,7.714
Cato Institute,1990s,they,653,300765,21.711
Cato Institute,1990s,endlessly,2,300765,0.066
Cato Institute,1990s,expanding,31,300765,1.031
Cato Institute,1990s,list,23,300765,0.765
Cato Institute,1990s,of,10803,300765,359.184
Cato Institute,1990s,rights,257,300765,8.545
Cato Institute,1990s,education,19,300765,0.632
Cato Institute,1990s,health,56,300765,1.862
Cato Institute,1990s,care,12,300765,0.399
Cato Institute,1990s,food,64,300765,2.128
Cato Institute,1990s,housing,11,300765,0.366
Cato Institute,1990s,dependency,5,300765,0.166
Cato Institute,1990s,those,540,300765,17.954
Cato Institute,1990s,aren,4,300765,0.133
Cato Institute,1990s,rations,3,300765,0.1
Cato Institute,1990s,slavery,3,300765,0.1
Cato Institute,1990s,hay,1,300765,0.033
Cato Institute,1990s,barn,1,300765,0.033
Cato Institute,1990s,human,43,300765,1.43
Cato Institute,1990s,cattle,6,300765,0.199
Cato Institute,1990s,there,373,300765,12.402
Cato Institute,1990s,one,459,300765,15.261
Cato Institute,1990s,basic,41,300765,1.363
Cato Institute,1990s,damn,1,300765,0.033
Cato Institute,1990s,with,1302,300765,43.29
Cato Institute,1990s,comes,35,300765,1.164
Cato Institute,1990s,duty,43,300765,1.43
Cato Institute,1990s,take,92,300765,3.059
Cato Institute,1990s,consequences,47,300765,1.563
Cato Institute,1990s,so,254,300765,8.445
Cato Institute,1990s,kind,30,300765,0.997
Cato Institute,1990s,anti-matter,1,300765,0.033
Cato Institute,1990s,protest,1,300765,0.033
Cato Institute,1990s,unpolitical,1,300765,0.033
Cato Institute,1990s,undemonstration,1,300765,0.033
Cato Institute,1990s,deeply,6,300765,0.199
Cato Institute,1990s,uncommitted,1,300765,0.033
Cato Institute,1990s,inactivists,1,300765,0.033
Cato Institute,1990s,part,166,300765,5.519
Cato Institute,1990s,huge,43,300765,1.43
Cato Institute,1990s,invisible,1,300765,0.033
Cato Institute,1990s,picket,1,300765,0.033
Cato Institute,1990s,line,37,300765,1.23
Cato Institute,1990s,circles,6,300765,0.199
Cato Institute,1990s,white,33,300765,1.097
Cato Institute,1990s,house,72,300765,2.394
Cato Institute,1990s,twenty-four,1,300765,0.033
Cato Institute,1990s,hours,11,300765,0.366
Cato Institute,1990s,day,36,300765,1.197
Cato Institute,1990s,participants,5,300765,0.166
Cato Institute,1990s,enormous,20,300765,0.665
Cato Institute,1990s,non-march,1,300765,0.033
Cato Institute,1990s,washington,318,300765,10.573
Cato Institute,1990s,millions,44,300765,1.463
Cato Institute,1990s,americans,72,300765,2.394
Cato Institute,1990s,descending,1,300765,0.033
Cato Institute,1990s,nation,74,300765,2.46
Cato Institute,1990s,capital,488,300765,16.225
Cato Institute,1990s,order,69,300765,2.294
Cato Institute,1990s,demand,102,300765,3.391
Cato Institute,1990s,from,1282,300765,42.625
Cato Institute,1990s,united,627,300765,20.847
Cato Institute,1990s,states,679,300765,22.576
Cato Institute,1990s,government,888,300765,29.525
Cato Institute,1990s,except,43,300765,1.43
Cato Institute,1990s,history,72,300765,2.394
Cato Institute,1990s,been,719,300765,23.906
Cato Institute,1990s,able,92,300765,3.059
Cato Institute,1990s,leave,25,300765,0.831
Cato Institute,1990s,us,55,300765,1.829
Cato Institute,1990s,alone,57,300765,1.895
Cato Institute,1990s,just,103,300765,3.425
Cato Institute,1990s,two,211,300765,7.015
Cato Institute,1990s,rules,56,300765,1.862
Cato Institute,1990s,governance,1,300765,0.033
Cato Institute,1990s,society,80,300765,2.66
Cato Institute,1990s,mind,19,300765,0.632
Cato Institute,1990s,your,12,300765,0.399
Cato Institute,1990s,own,160,300765,5.32
Cato Institute,1990s,business,127,300765,4.223
Cato Institute,1990s,keep,32,300765,1.064
Cato Institute,1990s,hands,35,300765,1.164
Cato Institute,1990s,yourself,2,300765,0.066
Cato Institute,1990s,bill,37,300765,1.23
Cato Institute,1990s,group,56,300765,1.862
Cato Institute,1990s,incredibly,1,300765,0.033
Cato Institute,1990s,silly,1,300765,0.033
Cato Institute,1990s,now,182,300765,6.051
Cato Institute,1990s,think,53,300765,1.762
Cato Institute,1990s,works,17,300765,0.565
Cato Institute,1990s,work,87,300765,2.893
Cato Institute,1990s,if,440,300765,14.629
Cato Institute,1990s,got,15,300765,0.499
Cato Institute,1990s,some,336,300765,11.172
Cato Institute,1990s,real,111,300765,3.691
Cato Institute,1990s,bright,7,300765,0.233
Cato Institute,1990s,young,13,300765,0.432
Cato Institute,1990s,kids,1,300765,0.033
Cato Institute,1990s,yale,8,300765,0.266
Cato Institute,1990s,run,51,300765,1.696
Cato Institute,1990s,being,113,300765,3.757
Cato Institute,1990s,governed,2,300765,0.066
Cato Institute,1990s,dorm,1,300765,0.033
Cato Institute,1990s,bull,2,300765,0.066
Cato Institute,1990s,session,7,300765,0.233
Cato Institute,1990s,clinton,23,300765,0.765
Cato Institute,1990s,administration,148,300765,4.921
Cato Institute,1990s,over,265,300765,8.811
Cato Institute,1990s,pulling,3,300765,0.1
Cato Institute,1990s,all-nighter,1,300765,0.033
Cato Institute,1990s,west,139,300765,4.622
Cato Institute,1990s,wing,4,300765,0.133
Cato Institute,1990s,stay,6,300765,0.199
Cato Institute,1990s,up,239,300765,7.946
Cato Institute,1990s,late,89,300765,2.959
Cato Institute,1990s,enough,63,300765,2.095
Cato Institute,1990s,create,45,300765,1.496
Cato Institute,1990s,healthy,2,300765,0.066
Cato Institute,1990s,economy,385,300765,12.801
Cato Institute,1990s,bring,39,300765,1.297
Cato Institute,1990s,peace,68,300765,2.261
Cato Institute,1990s,former,151,300765,5.021
Cato Institute,1990s,yugoslavia,57,300765,1.895
Cato Institute,1990s,going,34,300765,1.13
Cato Institute,1990s,decrease,3,300765,0.1
Cato Institute,1990s,spending,70,300765,2.327
Cato Institute,1990s,increasing,59,300765,1.962
Cato Institute,1990s,amount,88,300765,2.926
Cato Institute,1990s,money,265,300765,8.811
Cato Institute,1990s,give,69,300765,2.294
Cato Institute,1990s,spend,13,300765,0.432
Cato Institute,1990s,too,103,300765,3.425
Cato Institute,1990s,expensive,27,300765,0.898
Cato Institute,1990s,putting,11,300765,0.366
Cato Institute,1990s,high-powered,1,300765,0.033
Cato Institute,1990s,corporate,20,300765,0.665
Cato Institute,1990s,lawyer,6,300765,0.199
Cato Institute,1990s,charge,34,300765,1.13
Cato Institute,1990s,making,62,300765,2.061
Cato Institute,1990s,cheaper,9,300765,0.299
Cato Institute,1990s,uthis,1,300765,0.033
Cato Institute,1990s,always,53,300765,1.762
Cato Institute,1990s,when,368,300765,12.235
Cato Institute,1990s,less,321,300765,10.673
Cato Institute,1990s,hire,3,300765,0.1
Cato Institute,1990s,v,60,300765,1.995
Cato Institute,1990s,wait,3,300765,0.1
Cato Institute,1990s,until,90,300765,2.992
Cato Institute,1990s,see,390,300765,12.967
Cato Institute,1990s,costs,140,300765,4.655
Cato Institute,1990s,together,24,300765,0.798
Cato Institute,1990s,program,220,300765,7.315
Cato Institute,1990s,college,13,300765,0.432
Cato Institute,1990s,graduates,2,300765,0.066
Cato Institute,1990s,pay,88,300765,2.926
Cato Institute,1990s,off,92,300765,3.059
Cato Institute,1990s,their,848,300765,28.195
Cato Institute,1990s,school,12,300765,0.399
Cato Institute,1990s,tuition,1,300765,0.033
Cato Institute,1990s,were,847,300765,28.162
Cato Institute,1990s,genius,3,300765,0.1
Cato Institute,1990s,idea,52,300765,1.729
Cato Institute,1990s,called,68,300765,2.261
Cato Institute,1990s,getting,21,300765,0.698
Cato Institute,1990s,job,23,300765,0.765
Cato Institute,1990s,most,429,300765,14.264
Cato Institute,1990s,folks,1,300765,0.033
Cato Institute,1990s,out,295,300765,9.808
Cato Institute,1990s,course,75,300765,2.494
Cato Institute,1990s,happen,11,300765,0.366
Cato Institute,1990s,become,127,300765,4.223
Cato Institute,1990s,governor,3,300765,0.1
Cato Institute,1990s,arkansas,1,300765,0.033
Cato Institute,1990s,launched,19,300765,0.632
Cato Institute,1990s,attack,34,300765,1.13
Cato Institute,1990s,texas,6,300765,0.199
Cato Institute,1990s,religious,10,300765,0.332
Cato Institute,1990s,nuts,2,300765,0.066
Cato Institute,1990s,guns,9,300765,0.299
Cato Institute,1990s,hell,1,300765,0.033
Cato Institute,1990s,founded,7,300765,0.233
Cato Institute,1990s,does,148,300765,4.921
Cato Institute,1990s,stepped,1,300765,0.033
Cato Institute,1990s,ashore,1,300765,0.033
Cato Institute,1990s,plymouth,1,300765,0.033
Cato Institute,1990s,rock,7,300765,0.233
Cato Institute,1990s,corps,5,300765,0.166
Cato Institute,1990s,volunteers,2,300765,0.066
Cato Institute,1990s,maybe,4,300765,0.133
Cato Institute,1990s,attacked,8,300765,0.266
Cato Institute,1990s,child,3,300765,0.1
Cato Institute,1990s,abuse,11,300765,0.366
Cato Institute,1990s,but,785,300765,26.1
Cato Institute,1990s,issue,61,300765,2.028
Cato Institute,1990s,why,128,300765,4.256
Cato Institute,1990s,didn,2,300765,0.066
Cato Institute,1990s,janet,1,300765,0.033
Cato Institute,1990s,reno,1,300765,0.033
Cato Institute,1990s,tear-gas,1,300765,0.033
Cato Institute,1990s,woody,1,300765,0.033
Cato Institute,1990s,allen,15,300765,0.499
Cato Institute,1990s,product,79,300765,2.627
Cato Institute,1990s,selling,17,300765,0.565
Cato Institute,1990s,illegal,14,300765,0.465
Cato Institute,1990s,hazard,15,300765,0.499
Cato Institute,1990s,governments,368,300765,12.235
Cato Institute,1990s,killed,25,300765,0.831
Cato Institute,1990s,many,347,300765,11.537
Cato Institute,1990s,more,956,300765,31.786
Cato Institute,1990s,than,742,300765,24.67
Cato Institute,1990s,cigarettes,10,300765,0.332
Cato Institute,1990s,unbuckled,1,300765,0.033
Cato Institute,1990s,seat,3,300765,0.1
Cato Institute,1990s,belts,1,300765,0.033
Cato Institute,1990s,ever,50,300765,1.662
Cato Institute,1990s,contains,5,300765,0.166
Cato Institute,1990s,impure,1,300765,0.033
Cato Institute,1990s,ingredients,1,300765,0.033
Cato Institute,1990s,looked,9,300765,0.299
Cato Institute,1990s,at,864,300765,28.727
Cato Institute,1990s,congress,122,300765,4.056
Cato Institute,1990s,basis,47,300765,1.563
Cato Institute,1990s,campaign,19,300765,0.632
Cato Institute,1990s,promises,14,300765,0.465
Cato Institute,1990s,practices,45,300765,1.496
Cato Institute,1990s,deceptive,1,300765,0.033
Cato Institute,1990s,advertising,1,300765,0.033
Cato Institute,1990s,merest,1,300765,0.033
Cato Institute,1990s,glance,2,300765,0.066
Cato Institute,1990s,federal,175,300765,5.818
Cato Institute,1990s,budget,158,300765,5.253
Cato Institute,1990s,convict,1,300765,0.033
Cato Institute,1990s,perjury,1,300765,0.033
Cato Institute,1990s,extortion,15,300765,0.499
Cato Institute,1990s,fraud,9,300765,0.299
Cato Institute,1990s,ladies,1,300765,0.033
Cato Institute,1990s,gentlemen,2,300765,0.066
Cato Institute,1990s,nutshell,1,300765,0.033
Cato Institute,1990s,against,202,300765,6.716
Cato Institute,1990s,law,113,300765,3.757
Cato Institute,1990s,term,34,300765,1.13
Cato Institute,1990s,limits,19,300765,0.632
Cato Institute,1990s,need,108,300765,3.591
Cato Institute,1990s,jail,2,300765,0.066
Cato Institute,1990s,author,34,300765,1.13
Cato Institute,1990s,h,81,300765,2.693
Cato Institute,1990s,l,206,300765,6.849
Cato Institute,1990s,mencken,3,300765,0.1
Cato Institute,1990s,research,56,300765,1.862
Cato Institute,1990s,fellow,19,300765,0.632
Cato Institute,1990s,licensed,3,300765,0.1
Cato Institute,1990s,under,267,300765,8.877
Cato Institute,1990s,creative,6,300765,0.199
Cato Institute,1990s,commons,3,300765,0.1
Cato Institute,1990s,attribution-noncommercial-sharealike,3,300765,0.1
Cato Institute,1990s,international,480,300765,15.959
Cato Institute,1990s,license,23,300765,0.765
Cato Institute,1990s,perpj,1,300765,0.033
Cato Institute,1990s,iuating,1,300765,0.033
Cato Institute,1990s,ce,4,300765,0.133
Cato Institute,1990s,ii,68,300765,2.261
Cato Institute,1990s,vvidely,1,300765,0.033
Cato Institute,1990s,believed,30,300765,0.997
Cato Institute,1990s,underdeveloped,31,300765,1.031
Cato Institute,1990s,countries,1202,300765,39.965
Cato Institute,1990s,cannot,75,300765,2.494
Cato Institute,1990s,prosperous,23,300765,0.765
Cato Institute,1990s,vvithout,1,300765,0.033
Cato Institute,1990s,billions,38,300765,1.263
Cato Institute,1990s,dollars,70,300765,2.327
Cato Institute,1990s,aid,1146,300765,38.103
Cato Institute,1990s,wealthy,9,300765,0.299
Cato Institute,1990s,yet,151,300765,5.021
Cato Institute,1990s,after,295,300765,9.808
Cato Institute,1990s,years,447,300765,14.862
Cato Institute,1990s,little,133,300765,4.422
Cato Institute,1990s,show,61,300765,2.028
Cato Institute,1990s,perpetuating,283,300765,9.409
Cato Institute,1990s,poverty,340,300765,11.305
Cato Institute,1990s,eye-opening,1,300765,0.033
Cato Institute,1990s,review,111,300765,3.691
Cato Institute,1990s,scandalous,3,300765,0.1
Cato Institute,1990s,record,110,300765,3.657
Cato Institute,1990s,bank,1631,300765,54.228
Cato Institute,1990s,monetary,226,300765,7.514
Cato Institute,1990s,fund,320,300765,10.64
Cato Institute,1990s,startling,2,300765,0.066
Cato Institute,1990s,findings,10,300765,0.332
Cato Institute,1990s,include,68,300765,2.261
Cato Institute,1990s,india,304,300765,10.108
Cato Institute,1990s,received,90,300765,2.992
Cato Institute,1990s,foreign,908,300765,30.19
Cato Institute,1990s,any,307,300765,10.207
Cato Institute,1990s,since,332,300765,11.039
Cato Institute,1990s,bil-,1,300765,0.033
Cato Institute,1990s,lion-but,1,300765,0.033
Cato Institute,1990s,today,105,300765,3.491
Cato Institute,1990s,percent,721,300765,23.972
Cato Institute,1990s,its,945,300765,31.42
Cato Institute,1990s,popula-,3,300765,0.1
Cato Institute,1990s,tion,97,300765,3.225
Cato Institute,1990s,lives,22,300765,0.731
Cato Institute,1990s,decades,75,300765,2.494
Cato Institute,1990s,development,899,300765,29.89
Cato Institute,1990s,planning,151,300765,5.021
Cato Institute,1990s,financed,72,300765,2.394
Cato Institute,1990s,largely,59,300765,1.962
Cato Institute,1990s,imf,823,300765,27.364
Cato Institute,1990s,sub-saharan,53,300765,1.762
Cato Institute,1990s,africa,246,300765,8.179
Cato Institute,1990s,lower,71,300765,2.361
Cato Institute,1990s,per,148,300765,4.921
Cato Institute,1990s,capita,56,300765,1.862
Cato Institute,1990s,income,88,300765,2.926
Cato Institute,1990s,did,205,300765,6.816
Cato Institute,1990s,started,28,300765,0.931
Cato Institute,1990s,while,183,300765,6.084
Cato Institute,1990s,industrial,219,300765,7.281
Cato Institute,1990s,nations,319,300765,10.606
Cato Institute,1990s,support,147,300765,4.888
Cato Institute,1990s,for-,6,300765,0.199
Cato Institute,1990s,eign,3,300765,0.1
Cato Institute,1990s,also,450,300765,14.962
Cato Institute,1990s,maintain,32,300765,1.064
Cato Institute,1990s,trade,606,300765,20.149
Cato Institute,1990s,restric-,10,300765,0.332
Cato Institute,1990s,tions,59,300765,1.962
Cato Institute,1990s,poor,151,300765,5.021
Cato Institute,1990s,reduce,80,300765,2.66
Cato Institute,1990s,nations',20,300765,0.665
Cato Institute,1990s,failures,21,300765,0.698
Cato Institute,1990s,undeniable,7,300765,0.233
Cato Institute,1990s,how-,1,300765,0.033
Cato Institute,1990s,agencies,126,300765,4.189
Cato Institute,1990s,escalat-,1,300765,0.033
Cato Institute,1990s,ed,70,300765,2.327
Cato Institute,1990s,lending,392,300765,13.033
Cato Institute,1990s,historic,15,300765,0.499
Cato Institute,1990s,levels,61,300765,2.028
Cato Institute,1990s,inter-,13,300765,0.432
Cato Institute,1990s,national,306,300765,10.174
Cato Institute,1990s,plays,5,300765,0.166
Cato Institute,1990s,leading,32,300765,1.064
Cato Institute,1990s,role,186,300765,6.184
Cato Institute,1990s,distributing,3,300765,0.1
Cato Institute,1990s,western,195,300765,6.483
Cato Institute,1990s,russia,80,300765,2.66
Cato Institute,1990s,member-,2,300765,0.066
Cato Institute,1990s,ship,24,300765,0.798
Cato Institute,1990s,new,680,300765,22.609
Cato Institute,1990s,eastern,282,300765,9.376
Cato Institute,1990s,europe,201,300765,6.683
Cato Institute,1990s,another,166,300765,5.519
Cato Institute,1990s,planned,28,300765,0.931
Cato Institute,1990s,north,47,300765,1.563
Cato Institute,1990s,america,199,300765,6.616
Cato Institute,1990s,four,77,300765,2.56
Cato Institute,1990s,ignored,16,300765,0.532
Cato Institute,1990s,ultimately,33,300765,1.097
Cato Institute,1990s,third,224,300765,7.448
Cato Institute,1990s,emerge,6,300765,0.199
Cato Institute,1990s,underdevelopment,11,300765,0.366
Cato Institute,1990s,through,284,300765,9.443
Cato Institute,1990s,efforts,93,300765,3.092
Cato Institute,1990s,liberalizing,13,300765,0.432
Cato Institute,1990s,economies,157,300765,5.22
Cato Institute,1990s,help,143,300765,4.755
Cato Institute,1990s,opening,26,300765,0.864
Cato Institute,1990s,borders,52,300765,1.729
Cato Institute,1990s,dismantling,8,300765,0.266
Cato Institute,1990s,multilatera,1,300765,0.033
Cato Institute,1990s,id,10,300765,0.332
Cato Institute,1990s,done,59,300765,1.962
Cato Institute,1990s,much,241,300765,8.013
Cato Institute,1990s,perpetuate,13,300765,0.432
Cato Institute,1990s,i'hird,1,300765,0.033
Cato Institute,1990s,developing,437,300765,14.53
Cato Institute,1990s,mov-,1,300765,0.033
Cato Institute,1990s,ing,87,300765,2.893
Cato Institute,1990s,toward,87,300765,2.893
